hip,ra,dec,plx,e_plx,pm_ra,pm_de,hp_mag,b_v,gaia_source_id,gaia_match_sep_arcsec,gaia_in_v2,distance_ly,gaia_match_note
50671,155.20881077,-15.48063377,30.55,0.58,-218.99,295.88,7.2885,0.553,3751763647996317056,0.026,True,106.76137479541734,position+magnitude match
11083,35.67285717,18.41044056,30.55,1.12,262.99,86.76,8.9724,0.906,85973326732317056,0.004,True,106.76137479541734,position+magnitude match
79359,242.95053353,43.16711149,30.54,0.95,-123.8,-87.65,9.5719,1.015,1385028787187495424,0.0,True,106.79633267845448,position+magnitude match
66115,203.29772758,-8.44346352,30.54,0.65,-237.51,47.52,7.482,0.624,3630099250409312640,0.0,True,106.79633267845448,position+magnitude match
61363,188.60859495,-46.50621128,30.54,1.62,-80.14,-112.8,9.9157,1.118,6131897428090393600,0.0,True,106.79633267845448,position+magnitude match
81030,248.24195291,-12.59118031,30.53,2.51,-312.15,-226.26,10.6875,1.344,4331055642742694400,0.003,True,106.83131346216834,position+magnitude match
22175,71.56860668,3.26870422,30.53,0.81,55.95,29.0,7.9531,0.679,3233007361862146048,0.0,True,106.83131346216834,position+magnitude match
5647,18.13099847,0.98162514,30.52,1.3,185.32,-189.27,8.8652,0.931,2534953577148438528,0.006,True,106.86631716906946,position+magnitude match
10977,35.34841679,-30.9339075,30.52,1.06,549.31,108.02,8.9632,0.918,5067691805870056576,0.0,True,106.86631716906946,position+magnitude match
17187,55.20624111,31.82651848,30.51,1.11,41.46,-91.99,8.9243,0.845,217334764042444288,0.023,True,106.9013438216978,position+magnitude match
31850,99.88112695,24.59994301,30.51,0.6,17.48,90.26,6.5456,0.523,3383000539103328768,0.012,True,106.9013438216978,position+magnitude match
116258,353.34881301,-12.66467644,30.5,0.99,182.97,24.12,8.9453,0.89,2433113374210098048,0.0,True,106.93639344262292,position+magnitude match
88932,272.30073878,-22.18351306,30.49,1.2,-9.42,-90.89,8.9872,1.075,4069746980613766144,0.083,True,106.97146605444408,position+magnitude match
48423,148.07066773,49.19096319,30.49,0.74,-214.4,-70.87,7.8764,0.718,826522617385730304,0.004,True,106.97146605444408,position+magnitude match
105612,320.86277024,-75.49407499,30.48,0.58,31.3,105.09,8.0228,0.687,6368867678796480768,0.0,True,107.00656167979002,position+magnitude match
101507,308.54856597,-13.72126199,30.48,0.45,67.65,70.32,6.2373,0.543,6899801640323201024,0.0,True,107.00656167979002,position+magnitude match
37563,115.65051546,-59.29781356,30.48,0.42,-53.1,157.2,7.3059,0.637,5292834403845151488,0.0,True,107.00656167979002,position+magnitude match
43313,132.35419564,-32.53066787,30.47,1.95,-258.38,-187.09,10.9045,1.304,5640768604986959616,0.0,True,107.04168034131932,position+magnitude match
56363,173.30631651,-67.05455154,30.46,0.53,-283.86,-12.45,7.882,0.828,5236623864770649600,0.0,True,107.07682206172026,position+magnitude match
102495,311.57602535,-23.07972112,30.46,2.42,211.66,-332.72,10.8065,1.299,6807019282894453504,0.012,True,107.07682206172026,position+magnitude match
104108,316.38155617,-59.13832713,30.45,1.35,107.05,-20.7,9.5619,1.04,6456068090569155328,0.0,True,107.111986863711,position+magnitude match
21489,69.2265776,-14.88632458,30.44,1.67,-113.46,-159.24,10.1028,1.124,3173981145278199936,0.0,True,107.1471747700394,position+magnitude match
9094,29.29093637,-10.24183685,30.44,0.6,-366.23,-242.39,6.5742,0.817,2462426800883134336,0.004,True,107.1471747700394,position+magnitude match
52765,161.8310257,21.4976374,30.43,1.55,-382.05,-50.1,10.2372,1.208,3989171263817702656,0.003,True,107.1823858034834,position+magnitude match
39068,119.8990615,12.98317306,30.43,1.06,-238.43,-43.82,8.4787,0.77,653374000145053312,0.0,True,107.1823858034834,position+magnitude match
24526,78.92882776,-49.44479859,30.42,0.55,100.06,-52.54,8.0416,0.747,,259.298,False,107.21761998685076,no Gaia match
38596,118.54725182,-37.48793855,30.42,1.53,64.84,-156.03,9.6617,1.058,5539029350960658432,0.287,True,107.21761998685076,position+magnitude match
91159,278.97163576,16.97587027,30.41,0.9,47.24,-71.06,6.3329,0.542,4511848202261111424,0.008,True,107.25287734297927,position+magnitude match
40133,122.95505743,16.52448988,30.41,0.65,-42.38,-258.66,7.4823,0.667,656546537868692480,0.0,True,107.25287734297927,position+magnitude match
29132,92.16977555,9.47825204,30.41,2.24,-58.37,-2.29,10.4805,1.687,3329457346488528384,0.0,True,107.25287734297927,position+magnitude match
86051,263.78583027,-38.62390308,30.4,1.36,-311.72,-228.28,8.8958,0.79,5961839808610442880,0.009,True,107.28815789473686,position+magnitude match
26277,83.93442649,-62.79787601,30.4,0.83,-75.05,250.07,9.4584,1.119,4757524489124658048,0.042,True,107.28815789473686,position+magnitude match
53837,165.20978456,-49.01969111,30.39,0.64,-95.57,-59.73,7.7175,0.637,5362002309531896192,0.0,True,107.32346166502138,position+magnitude match
104225,316.73419341,69.67443603,30.39,0.64,108.72,65.27,8.3297,0.766,2270771375724754816,0.003,True,107.32346166502138,position+magnitude match
102011,310.07448979,60.50481312,30.39,0.27,14.36,186.71,6.1182,0.443,2194570134681591680,0.0,True,107.32346166502138,position+magnitude match
77098,236.13305365,11.26657825,30.39,1.54,-114.15,-37.71,7.6577,0.611,1189404610382948224,0.137,True,107.32346166502138,position+magnitude match
11707,37.76274691,8.38220259,30.37,2.32,371.16,-88.34,11.0085,1.34,22707874346819712,0.0,True,107.39413895291403,position+magnitude match
17936,57.53688434,6.62078637,30.34,1.33,63.1,-41.19,7.8699,0.684,3277015039888106496,0.004,True,107.50032959789058,position+magnitude match
116421,353.86886108,31.01655715,30.34,0.5,539.35,254.21,6.985,0.604,2871338405072089088,0.004,True,107.50032959789058,position+magnitude match
104738,318.26219802,-39.42464395,30.34,0.34,186.38,-113.98,5.354,0.46,6581920184349861120,0.005,True,107.50032959789058,position+magnitude match
41312,126.4343594,-66.13652029,30.33,0.1,-35.74,-152.22,3.9319,1.132,5273030069128572928,0.008,True,107.53577316188591,position+magnitude match
107062,325.25589708,11.26332704,30.31,1.38,-72.13,-112.29,9.2965,1.006,1766575647197540480,0.378,True,107.60673045199604,position+magnitude match
26907,85.69037423,2.68032412,30.31,1.06,250.56,-527.73,8.6911,0.887,3223331006703460352,0.003,True,107.60673045199604,position+magnitude match
108241,328.92481724,-29.70570217,30.31,0.93,59.07,-179.64,8.607,0.842,6617495364101129728,0.0,True,107.60673045199604,position+magnitude match
96229,293.52178257,7.37931928,30.31,0.24,213.73,-156.55,4.6104,1.176,4295095221652796160,0.009,True,107.60673045199604,position+magnitude match
88324,270.57407799,0.10406453,30.3,0.57,177.09,52.58,7.8015,0.746,4275410252622589312,0.003,True,107.64224422442244,position+magnitude match
60704,186.62428957,54.55648506,30.28,1.94,17.16,-213.43,10.5294,0.979,1572527512936506368,0.0,True,107.7133421400264,position+magnitude match
114427,347.60730014,-63.68661863,30.28,2.44,500.56,-29.41,11.4991,1.37,6393559273981512320,0.003,True,107.7133421400264,position+magnitude match
73717,226.02946405,-6.8873351,30.28,1.13,-210.77,-9.25,7.8546,0.752,6333022740735635328,0.1,True,107.7133421400264,position+magnitude match
30888,97.25520048,-45.36570858,30.27,1.37,193.31,-287.78,10.8616,1.34,5556436333713296256,0.0,True,107.74892632969936,position+magnitude match
78336,239.9264797,-5.07601907,30.27,1.1,-106.86,-95.4,9.1823,0.935,4398623381051080064,0.0,True,107.74892632969936,position+magnitude match
65808,202.33858653,-35.57082258,30.26,0.7,-204.79,-72.19,7.3988,0.724,6166183842771027328,0.004,True,107.7845340383344,position+magnitude match
616,1.88473811,-23.81894326,30.26,1.05,321.67,90.96,8.8434,0.798,2336728947968831104,0.0,True,107.7845340383344,position+magnitude match
85977,263.58094952,46.94404092,30.23,0.93,-73.78,309.89,8.7887,1.2,1362034429935121280,0.286,True,107.8914985114125,position+magnitude match
91237,279.16288659,6.67215596,30.23,0.27,-30.78,-144.55,5.5205,0.386,4286583352361701632,0.008,True,107.8914985114125,position+magnitude match
67953,208.74293655,-8.05876409,30.23,1.54,-175.59,-33.0,6.2931,0.53,3618910139048607616,0.011,True,107.8914985114125,position+magnitude match
26111,83.52196977,69.66426455,30.22,1.94,-36.96,143.48,10.5717,1.05,,2949.384,False,107.92720052945069,no Gaia match
15539,50.04935087,-52.03156295,30.22,0.84,-93.68,-117.97,8.5897,0.785,4736745162461782528,0.186,True,107.92720052945069,position+magnitude match
80399,246.16552592,-29.70446369,30.22,0.98,70.83,-80.0,5.5335,0.625,6038073970589665280,0.023,True,107.92720052945069,position+magnitude match
56570,173.95563376,24.61167537,30.21,1.01,23.78,57.24,9.4803,0.981,3993200561616132224,0.059,True,107.96292618338298,position+magnitude match
49000,149.95203826,33.0917955,30.21,2.42,17.98,55.23,10.9024,1.36,746869150345181952,0.325,True,107.96292618338298,position+magnitude match
2663,8.43270349,-35.00082271,30.2,0.77,-59.25,-515.75,6.5363,0.617,5005222984019085312,0.011,True,107.99867549668876,position+magnitude match
28767,91.12444042,44.26081415,30.2,0.44,93.85,-152.79,6.8608,0.573,961428192989499904,0.0,True,107.99867549668876,position+magnitude match
31568,99.1094106,27.27861958,30.2,1.04,9.58,-93.95,7.02,0.646,,610.701,False,107.99867549668876,no Gaia match
46076,140.94658882,20.36436677,30.2,1.03,-152.39,36.12,7.8616,0.68,637329067477530368,0.003,True,107.99867549668876,position+magnitude match
86346,264.66526083,61.23767095,30.19,2.0,-23.3,47.71,10.2974,1.591,,19.052,False,108.03444849287844,no Gaia match
104197,316.65568606,80.79316822,30.19,1.34,267.04,158.07,11.1269,1.26,2297328120587819648,0.0,True,108.03444849287844,position+magnitude match
107620,326.97994754,-52.93042283,30.19,0.76,103.01,-87.41,7.7268,0.66,6462296480342791808,0.0,True,108.03444849287844,position+magnitude match
115194,349.99074688,28.86797352,30.19,1.04,742.24,-82.29,8.9993,0.811,2869936905701172352,0.004,True,108.03444849287844,position+magnitude match
29875,94.35737566,17.98943479,30.18,1.8,109.63,-95.13,10.4497,1.36,3370363130410784256,0.0,True,108.0702451954937,position+magnitude match
50696,155.28482283,-17.72749552,30.18,2.39,-455.03,97.85,11.3637,0.0,,1639.36,False,108.0702451954937,no Gaia match
20781,66.77465439,-46.94683551,30.18,0.27,66.62,-275.53,6.2083,0.47,4789142144269012992,0.072,True,108.0702451954937,position+magnitude match
98589,300.38629392,-16.8688134,30.17,0.63,147.62,-74.65,7.4728,0.654,6871005636949836928,0.0,True,108.10606562810736,position+magnitude match
41134,125.88289895,-27.82226932,30.16,0.5,-128.03,-34.85,7.2189,0.6,5693255510530645120,0.0,True,108.1419098143236,position+magnitude match
9727,31.2793896,77.28145622,30.16,0.45,139.92,-47.79,5.3539,0.345,,2402.902,False,108.1419098143236,no Gaia match
13834,44.52114717,20.66881047,30.15,0.3,235.57,-30.09,5.8888,0.415,108421608959951488,0.0,True,108.17777777777778,position+magnitude match
46454,142.11406986,9.05677082,30.15,1.45,36.98,5.78,5.5324,0.605,,4165.317,False,108.17777777777778,no Gaia match
39392,120.79732477,33.59621336,30.13,1.82,-107.12,109.17,10.3524,1.1,905310150298246272,0.0,True,108.24958513109858,position+magnitude match
50316,154.11718406,28.68270307,30.13,0.44,-61.74,-91.79,6.5949,0.635,741184091114529792,0.053,True,108.24958513109858,position+magnitude match
106305,322.95729308,33.63334963,30.13,1.25,419.51,150.8,8.9907,0.955,1950154266107506688,0.008,True,108.24958513109858,position+magnitude match
39495,121.09623415,12.28994684,30.12,1.43,78.06,-148.05,7.9171,0.845,,5.19,False,108.28552456839309,rejected: magnitude mismatch (likely companion)
1347,4.21891792,81.66369014,30.12,0.81,-5.68,-22.99,8.8098,0.855,566775227390650752,0.0,True,108.28552456839309,position+magnitude match
33736,105.12318734,-41.3803314,30.11,0.62,41.47,215.71,8.6093,0.899,5563001178343925376,0.004,True,108.32148787778146,position+magnitude match
57683,177.45506831,49.23214577,30.1,1.32,-244.84,17.19,9.0661,1.098,787672026858725632,0.011,True,108.35747508305649,position+magnitude match
59135,181.8973754,-31.41029555,30.09,0.55,-110.52,-108.2,6.834,0.532,3472640938975300096,0.014,True,108.39348620804256,position+magnitude match
107095,325.38722006,-14.04686028,30.09,0.32,-123.05,-308.5,5.2938,0.672,6841803123511245696,0.015,True,108.39348620804256,position+magnitude match
100455,305.55736856,-49.7385998,30.09,1.87,-20.96,45.23,10.2833,1.088,6667804102747000448,0.0,True,108.39348620804256,position+magnitude match
38041,116.9565475,-54.26346753,30.07,0.56,147.67,-279.19,8.2473,0.745,5488567574038257280,0.0,True,108.46558031260392,position+magnitude match
110508,335.78747291,9.46099609,30.07,0.6,306.23,35.29,8.0464,0.682,2723309333554727936,0.0,True,108.46558031260392,position+magnitude match
65091,200.11303912,43.1113811,30.07,0.76,-424.95,-87.86,8.2647,0.817,1526334899150700928,0.003,True,108.46558031260392,position+magnitude match
3132,9.94897877,82.4935747,30.07,0.28,-114.09,77.69,6.5033,0.551,567024713450961280,0.036,True,108.46558031260392,position+magnitude match
110258,335.00576546,-49.06058437,30.06,2.21,254.68,-168.2,11.0398,1.287,6512105971989043072,0.004,True,108.50166333998668,position+magnitude match
56035,172.26959814,61.77778573,30.03,0.3,-114.47,239.3,5.9175,0.382,862759874936898816,0.0,True,108.6100566100566,position+magnitude match
69410,213.17327512,23.81430702,30.03,1.1,-38.4,-2.01,9.0275,0.96,1254106128033049472,0.143,True,108.6100566100566,position+magnitude match
48926,149.71808381,-35.89093308,30.02,0.24,-89.65,-17.23,5.3078,0.3,5434468784453279616,0.004,True,108.64623584277147,position+magnitude match
81833,250.7239106,38.9224609,30.02,0.11,35.41,-85.3,3.6411,0.916,1352588216303348608,0.006,True,108.64623584277147,position+magnitude match
38969,119.60660833,-15.01975755,30.02,1.09,3.33,-272.56,9.4314,1.123,5725307305268686336,0.512,True,108.64623584277147,position+magnitude match
38179,117.35958291,-59.38031194,30.01,0.51,305.65,-218.6,7.6285,0.675,5294105439288288256,0.007,True,108.68243918693769,position+magnitude match
63346,194.70728315,68.78464291,30.01,0.56,-294.4,244.96,8.2044,0.676,1679764462540728704,0.306,True,108.68243918693769,position+magnitude match
7228,23.28823878,-24.91381737,30.0,1.36,-82.68,-214.87,10.1235,1.172,5038698508879942144,0.0,True,108.71866666666666,position+magnitude match
63973,196.64665851,-49.68579421,29.99,1.08,-320.82,-113.68,8.6239,0.813,6084550808131463936,0.0,True,108.75491830610204,position+magnitude match
7539,24.28515024,-29.39309275,29.99,0.83,285.13,-70.73,8.2842,0.83,5023104341621773184,0.0,True,108.75491830610204,position+magnitude match
86661,265.60502247,-9.07591221,29.98,1.48,24.8,-46.0,9.8722,1.05,4165205652413099392,0.005,True,108.7911941294196,position+magnitude match
105918,321.77775818,16.12438734,29.97,0.49,-77.36,-96.76,6.8333,0.529,1784061008815679232,0.0,True,108.8274941608275,position+magnitude match
113638,345.22031025,-52.75410554,29.96,0.83,-63.96,-11.53,4.2774,0.96,,1057.722,False,108.86381842456608,no Gaia match
41261,126.26725,-49.15973536,29.96,0.59,67.94,-102.29,7.8007,0.777,,1193.974,False,108.86381842456608,no Gaia match
59504,183.04963785,77.61619245,29.96,0.24,11.4,20.2,5.2282,0.358,1693272581363394304,0.007,True,108.86381842456608,position+magnitude match
68462,210.2396161,-31.79744842,29.95,2.46,-691.39,96.65,11.1347,1.404,6172473118001192576,0.0,True,108.90016694490818,position+magnitude match
108468,329.60127445,-12.66480833,29.93,0.74,32.03,62.24,7.2927,0.64,6840872971033892608,0.003,True,108.9729368526562,position+magnitude match
115099,349.69281976,-61.25365999,29.93,2.52,-60.25,64.52,11.3039,1.633,6490284754986167552,0.004,True,108.9729368526562,position+magnitude match
108416,329.45508662,-29.11602687,29.93,0.94,54.28,-133.53,9.1871,1.035,6617542093345362432,0.0,True,108.9729368526562,position+magnitude match
114382,347.49016975,-42.86116922,29.93,0.63,-349.74,-51.1,5.9361,0.475,6541741997949120512,0.463,True,108.9729368526562,position+magnitude match
8224,26.47184641,-80.30067633,29.92,1.01,177.88,213.72,9.5958,1.126,4630750764075939200,0.024,True,109.00935828877004,position+magnitude match
80053,245.10426921,-4.26725419,29.92,2.69,-415.27,-21.88,10.7732,1.377,4356712162461401728,0.0,True,109.00935828877004,position+magnitude match
107788,327.5360164,17.28595673,29.92,0.54,91.63,-44.04,5.4265,0.394,1773172957482270464,0.974,True,109.00935828877004,position+magnitude match
51297,157.17776699,-27.36539692,29.91,1.02,332.56,-264.03,8.9982,0.813,5468679229755326848,0.0,True,109.04580407890336,position+magnitude match
3236,10.29977752,9.35530819,29.9,0.45,-122.52,-103.74,6.6373,0.528,2750176827892427904,0.0,True,109.08227424749164,position+magnitude match
41662,127.41868973,-9.97650157,29.89,1.57,-57.78,35.42,10.3567,1.261,5751951182125903872,0.0,True,109.118768819003,position+magnitude match
